"","cluster","yft","alb","bet","swo","sai","bum","bsh","whm","sma","ctype"
"1",1,0.120505914486539,0.0823461338292928,0.459665825500261,0.214257046059399,0.015259348896819,0.0116470207742586,0.0824189467817162,0.0136545705220969,0.000245193149617404,"kcltrp"
"2",2,0.0793167212046085,0.054277765489103,0.120176819453621,0.478777770244768,0.0296990745209569,0.0161729200259714,0.207394811238214,0.012930829076504,0.0012532887462533,"kcltrp"
"3",3,0.461117823130975,0.11093205551798,0.100112996707467,0.127411800529079,0.0859101906730699,0.0219121041914509,0.0715111241609426,0.0207629625461471,0.00032894254288906,"kcltrp"
"4",4,0.0546558810471049,0.569746270051888,0.137521242206009,0.119787977570736,0.0259145080976653,0.014239228334928,0.0559133636045378,0.0219422094598686,0.000279319627261904,"kcltrp"
"5",1,0.225835721817563,0.0685480641870697,0.0986205390816714,0.36186695416336,0.0356939458421902,0.01390913440042,0.183995291016796,0.0109536708282743,0.000576678662655446,"clrtrp"
"6",2,0.0516749697694068,0.573412868811319,0.136416780498166,0.115286153753461,0.0333627854622799,0.016099122416377,0.0547493934515731,0.0187169543198859,0.000280971517530657,"clrtrp"
"7",3,0.128198936137574,0.0868844837618995,0.401054630742195,0.239470776313297,0.0346173567764757,0.0170363119863459,0.0708219293350862,0.0215484164565485,0.000367158490578948,"clrtrp"
"8",4,0.032008658008658,0.00333333333333333,0.0294805194805195,0.390593806544196,0.00419047619047619,0.00649350649350649,0.363857341865714,0,0.170042358083596,"clrtrp"
"9",1,0.0764651035108601,0.0561976214044475,0.158943378738742,0.445752505040982,0.0316114770786769,0.0099423578227632,0.212980049924334,0.00733293065610274,0.000774575823091833,"hcltrp"
"10",2,0.0716676762413501,0.53879824127875,0.163218797732156,0.125893753859547,0.0243840615429296,0.0121264890890735,0.049749915322724,0.0140785341870818,8.25307463874376e-05,"hcltrp"
"11",3,0.332505846997776,0.0965037512222456,0.165304326809447,0.212128334209095,0.0563956568607461,0.0271544337558316,0.0770504153154609,0.0319641732632283,0.000993061566170231,"hcltrp"
"12",4,0.0818921507045709,0.0616578076467795,0.551829629304495,0.192436754208675,0.0125803698745619,0.00881871311344305,0.0827023567574104,0.00789980055721497,0.000182417832849019,"hcltrp"
"13",1,0.165039350488876,0.210385323711808,0.217745792024824,0.251503363911549,0.0260111811134274,0.0147114915181244,0.0985872799668612,0.0156585398786196,0.000357677385910729,"kclset"
"14",2,0.0630620452802525,0.0489040216170724,0.108671077918698,0.470790493453841,0.018941808261425,0.00907253937902454,0.270646085906282,0.00777595299566667,0.00213597518773745,"kclset"
"15",3,0.246674153227368,0.125757376799474,0.516495144201454,0.0812718565478557,0.00531134056555584,0.00467521506270474,0.0146105788338066,0.00515493073743822,4.94040243427123e-05,"kclset"
"16",4,0.122660291656604,0.241223525622096,0.0774497265125959,0.119422300109513,0.25793332508493,0.0634183550756374,0.0460402485555639,0.0716323525327599,0.000219874850299348,"kclset"
"17",1,0.0522667229995337,0.0427742829728531,0.0870847658943641,0.537177801536778,0.033300558544312,0.0169001457768718,0.213170244804582,0.0162242929894966,0.00110118448120927,"FT"
"18",2,0.538437199252583,0.0773150802940854,0.0979701247806248,0.0960608012188368,0.0720275519325346,0.0213133158264574,0.0736706959551388,0.0227325907114689,0.000472640028270192,"FT"
"19",3,0.0861686609230759,0.0725766761102691,0.569505464191257,0.156353100049897,0.0171318957258453,0.0127721608499174,0.070735535132678,0.0144013719905759,0.000355135026484547,"FT"
"20",4,0.0357354146422315,0.777960054599603,0.0718439208688156,0.0440997814582351,0.0230261534602045,0.0100543979785348,0.024451547351691,0.0127975464085618,3.11832321230397e-05,"FT"
"21",1,0.167035556022471,0.223845495750686,0.142556572792499,0.320392462861977,0.0426994144752159,0.018475612144511,0.066644398606779,0.0176709349613523,0.000679552384508129,"clrset"
"22",2,0.0876526171841031,0.0769280285804397,0.102117243540455,0.223038099468106,0.021511056407639,0.0101827837886339,0.470148772327926,0.0075705744547317,0.00085082424796676,"clrset"
"23",3,0.156381010866968,0.106122246899477,0.563004092797352,0.11188986447202,0.0106337542659602,0.0090121503532749,0.035663953858811,0.00713851130811864,0.000154415178018217,"clrset"
"24",4,0.102043906165175,0.209921665048147,0.0749184063662323,0.110554710549433,0.181215888053929,0.0144332300895402,0.0197785075292437,0.287124530785163,9.15541313801785e-06,"clrset"
