"","Var1","Var2","Var3","Freq"
"780","12.5","-37.5","1995",0
"781","-57.5","-32.5","1995",0
"782","-52.5","-32.5","1995",0
"783","-47.5","-32.5","1995",0
"784","-42.5","-32.5","1995",5
"785","-37.5","-32.5","1995",8
"786","-32.5","-32.5","1995",310
"787","-27.5","-32.5","1995",54
"788","-22.5","-32.5","1995",210
"789","-17.5","-32.5","1995",311
"790","-12.5","-32.5","1995",623
"791","-7.5","-32.5","1995",968
"792","-2.5","-32.5","1995",1103
"793","2.5","-32.5","1995",1586
"794","7.5","-32.5","1995",81
"795","12.5","-32.5","1995",0
"796","-57.5","-27.5","1995",0
"797","-52.5","-27.5","1995",0
"798","-47.5","-27.5","1995",0
"799","-42.5","-27.5","1995",0
"800","-37.5","-27.5","1995",0
"801","-32.5","-27.5","1995",4
"802","-27.5","-27.5","1995",20
"803","-22.5","-27.5","1995",374
"804","-17.5","-27.5","1995",407
"805","-12.5","-27.5","1995",33
"806","-7.5","-27.5","1995",290
"807","-2.5","-27.5","1995",597
"808","2.5","-27.5","1995",935
"809","7.5","-27.5","1995",25
"810","12.5","-27.5","1995",0
"811","-57.5","-22.5","1995",0
"812","-52.5","-22.5","1995",0
"813","-47.5","-22.5","1995",0
"814","-42.5","-22.5","1995",0
"815","-37.5","-22.5","1995",0
"816","-32.5","-22.5","1995",1
"817","-27.5","-22.5","1995",6
"818","-22.5","-22.5","1995",98
"819","-17.5","-22.5","1995",24
"820","-12.5","-22.5","1995",1
"821","-7.5","-22.5","1995",88
"822","-2.5","-22.5","1995",17
"823","2.5","-22.5","1995",59
"824","7.5","-22.5","1995",0
"825","12.5","-22.5","1995",0
"826","-57.5","-17.5","1995",0
"827","-52.5","-17.5","1995",0
"828","-47.5","-17.5","1995",0
"829","-42.5","-17.5","1995",0
"830","-37.5","-17.5","1995",0
"831","-32.5","-17.5","1995",1
"832","-27.5","-17.5","1995",0
"833","-22.5","-17.5","1995",48
"834","-17.5","-17.5","1995",8
"835","-12.5","-17.5","1995",3
"836","-7.5","-17.5","1995",25
"837","-2.5","-17.5","1995",17
"838","2.5","-17.5","1995",3
"839","7.5","-17.5","1995",0
"840","12.5","-17.5","1995",0
"841","-57.5","-12.5","1995",0
"842","-52.5","-12.5","1995",0
"843","-47.5","-12.5","1995",0
"844","-42.5","-12.5","1995",0
"845","-37.5","-12.5","1995",0
"846","-32.5","-12.5","1995",0
"847","-27.5","-12.5","1995",0
"848","-22.5","-12.5","1995",0
"849","-17.5","-12.5","1995",27
"850","-12.5","-12.5","1995",0
"851","-7.5","-12.5","1995",0
"852","-2.5","-12.5","1995",0
"853","2.5","-12.5","1995",0
"854","7.5","-12.5","1995",0
"855","12.5","-12.5","1995",0
"856","-57.5","-7.5","1995",0
"857","-52.5","-7.5","1995",0
"858","-47.5","-7.5","1995",0
"859","-42.5","-7.5","1995",0
"860","-37.5","-7.5","1995",0
"861","-32.5","-7.5","1995",1
"862","-27.5","-7.5","1995",1
"863","-22.5","-7.5","1995",0
"864","-17.5","-7.5","1995",0
"865","-12.5","-7.5","1995",0
"866","-7.5","-7.5","1995",43
"867","-2.5","-7.5","1995",1
"868","2.5","-7.5","1995",0
"869","7.5","-7.5","1995",0
"870","12.5","-7.5","1995",0
"871","-57.5","-2.5","1995",0
"872","-52.5","-2.5","1995",0
"873","-47.5","-2.5","1995",0
"874","-42.5","-2.5","1995",0
"875","-37.5","-2.5","1995",0
"876","-32.5","-2.5","1995",0
"877","-27.5","-2.5","1995",0
"878","-22.5","-2.5","1995",0
"879","-17.5","-2.5","1995",0
"880","-12.5","-2.5","1995",0
"881","-7.5","-2.5","1995",3
"882","-2.5","-2.5","1995",33
"883","2.5","-2.5","1995",8
"884","7.5","-2.5","1995",0
"885","12.5","-2.5","1995",0
"886","-57.5","2.5","1995",0
"887","-52.5","2.5","1995",0
"888","-47.5","2.5","1995",0
"889","-42.5","2.5","1995",0
"890","-37.5","2.5","1995",0
"891","-32.5","2.5","1995",0
"892","-27.5","2.5","1995",0
"893","-22.5","2.5","1995",0
"894","-17.5","2.5","1995",0
"895","-12.5","2.5","1995",0
"896","-7.5","2.5","1995",0
"897","-2.5","2.5","1995",0
"898","2.5","2.5","1995",0
"899","7.5","2.5","1995",0
"900","12.5","2.5","1995",0
"901","-57.5","-52.5","2000",0
"902","-52.5","-52.5","2000",0
"903","-47.5","-52.5","2000",0
"904","-42.5","-52.5","2000",0
"905","-37.5","-52.5","2000",96
"906","-32.5","-52.5","2000",418
"907","-27.5","-52.5","2000",1
"908","-22.5","-52.5","2000",0
"909","-17.5","-52.5","2000",0
"910","-12.5","-52.5","2000",0
"911","-7.5","-52.5","2000",0
"912","-2.5","-52.5","2000",0
"913","2.5","-52.5","2000",0
"914","7.5","-52.5","2000",0
"915","12.5","-52.5","2000",0
"916","-57.5","-47.5","2000",0
"917","-52.5","-47.5","2000",0
"918","-47.5","-47.5","2000",0
"919","-42.5","-47.5","2000",20
"920","-37.5","-47.5","2000",298
"921","-32.5","-47.5","2000",1258
"922","-27.5","-47.5","2000",1481
"923","-22.5","-47.5","2000",6
"924","-17.5","-47.5","2000",0
"925","-12.5","-47.5","2000",0
"926","-7.5","-47.5","2000",0
"927","-2.5","-47.5","2000",0
"928","2.5","-47.5","2000",25
"929","7.5","-47.5","2000",9
"930","12.5","-47.5","2000",0
"931","-57.5","-42.5","2000",0
"932","-52.5","-42.5","2000",0
"933","-47.5","-42.5","2000",1
"934","-42.5","-42.5","2000",43
"935","-37.5","-42.5","2000",83
"936","-32.5","-42.5","2000",157
"937","-27.5","-42.5","2000",1030
"938","-22.5","-42.5","2000",257
"939","-17.5","-42.5","2000",0
"940","-12.5","-42.5","2000",0
"941","-7.5","-42.5","2000",0
"942","-2.5","-42.5","2000",35
"943","2.5","-42.5","2000",267
"944","7.5","-42.5","2000",32
"945","12.5","-42.5","2000",0
"946","-57.5","-37.5","2000",0
"947","-52.5","-37.5","2000",2
"948","-47.5","-37.5","2000",2
"949","-42.5","-37.5","2000",3
"950","-37.5","-37.5","2000",68
"951","-32.5","-37.5","2000",426
"952","-27.5","-37.5","2000",462
"953","-22.5","-37.5","2000",491
"954","-17.5","-37.5","2000",535
"955","-12.5","-37.5","2000",394
"956","-7.5","-37.5","2000",2
"957","-2.5","-37.5","2000",985
"958","2.5","-37.5","2000",2156
"959","7.5","-37.5","2000",397
"960","12.5","-37.5","2000",0
"961","-57.5","-32.5","2000",0
"962","-52.5","-32.5","2000",0
"963","-47.5","-32.5","2000",0
"964","-42.5","-32.5","2000",1
"965","-37.5","-32.5","2000",20
"966","-32.5","-32.5","2000",528
"967","-27.5","-32.5","2000",279
"968","-22.5","-32.5","2000",289
"969","-17.5","-32.5","2000",977
"970","-12.5","-32.5","2000",1944
"971","-7.5","-32.5","2000",1652
"972","-2.5","-32.5","2000",2458
"973","2.5","-32.5","2000",3816
"974","7.5","-32.5","2000",329
"975","12.5","-32.5","2000",0
"976","-57.5","-27.5","2000",0
"977","-52.5","-27.5","2000",0
"978","-47.5","-27.5","2000",0
"979","-42.5","-27.5","2000",0
"980","-37.5","-27.5","2000",1
"981","-32.5","-27.5","2000",163
"982","-27.5","-27.5","2000",226
"983","-22.5","-27.5","2000",1251
"984","-17.5","-27.5","2000",1848
"985","-12.5","-27.5","2000",327
"986","-7.5","-27.5","2000",594
"987","-2.5","-27.5","2000",1015
"988","2.5","-27.5","2000",1790
"989","7.5","-27.5","2000",190
"990","12.5","-27.5","2000",0
"991","-57.5","-22.5","2000",0
"992","-52.5","-22.5","2000",0
"993","-47.5","-22.5","2000",0
"994","-42.5","-22.5","2000",0
"995","-37.5","-22.5","2000",0
"996","-32.5","-22.5","2000",2
"997","-27.5","-22.5","2000",109
"998","-22.5","-22.5","2000",671
"999","-17.5","-22.5","2000",177
"1000","-12.5","-22.5","2000",87
"1001","-7.5","-22.5","2000",170
"1002","-2.5","-22.5","2000",59
"1003","2.5","-22.5","2000",218
"1004","7.5","-22.5","2000",13
"1005","12.5","-22.5","2000",0
"1006","-57.5","-17.5","2000",0
"1007","-52.5","-17.5","2000",0
"1008","-47.5","-17.5","2000",0
"1009","-42.5","-17.5","2000",0
"1010","-37.5","-17.5","2000",0
"1011","-32.5","-17.5","2000",4
"1012","-27.5","-17.5","2000",56
"1013","-22.5","-17.5","2000",90
"1014","-17.5","-17.5","2000",63
"1015","-12.5","-17.5","2000",11
"1016","-7.5","-17.5","2000",73
"1017","-2.5","-17.5","2000",5
"1018","2.5","-17.5","2000",28
"1019","7.5","-17.5","2000",24
"1020","12.5","-17.5","2000",0
"1021","-57.5","-12.5","2000",0
"1022","-52.5","-12.5","2000",0
"1023","-47.5","-12.5","2000",0
"1024","-42.5","-12.5","2000",0
"1025","-37.5","-12.5","2000",0
"1026","-32.5","-12.5","2000",0
"1027","-27.5","-12.5","2000",7
"1028","-22.5","-12.5","2000",0
"1029","-17.5","-12.5","2000",0
"1030","-12.5","-12.5","2000",7
"1031","-7.5","-12.5","2000",11
"1032","-2.5","-12.5","2000",0
"1033","2.5","-12.5","2000",7
"1034","7.5","-12.5","2000",0
"1035","12.5","-12.5","2000",0
"1036","-57.5","-7.5","2000",0
"1037","-52.5","-7.5","2000",0
"1038","-47.5","-7.5","2000",0
"1039","-42.5","-7.5","2000",0
"1040","-37.5","-7.5","2000",0
"1041","-32.5","-7.5","2000",1
"1042","-27.5","-7.5","2000",2
"1043","-22.5","-7.5","2000",0
"1044","-17.5","-7.5","2000",1
"1045","-12.5","-7.5","2000",0
"1046","-7.5","-7.5","2000",0
"1047","-2.5","-7.5","2000",0
"1048","2.5","-7.5","2000",0
"1049","7.5","-7.5","2000",0
"1050","12.5","-7.5","2000",0
"1051","-57.5","-2.5","2000",0
"1052","-52.5","-2.5","2000",0
"1053","-47.5","-2.5","2000",0
"1054","-42.5","-2.5","2000",0
"1055","-37.5","-2.5","2000",0
"1056","-32.5","-2.5","2000",0
"1057","-27.5","-2.5","2000",0
"1058","-22.5","-2.5","2000",1
"1059","-17.5","-2.5","2000",2
"1060","-12.5","-2.5","2000",0
"1061","-7.5","-2.5","2000",0
"1062","-2.5","-2.5","2000",10
"1063","2.5","-2.5","2000",8
"1064","7.5","-2.5","2000",1
"1065","12.5","-2.5","2000",0
"1066","-57.5","2.5","2000",0
"1067","-52.5","2.5","2000",0
"1068","-47.5","2.5","2000",0
"1069","-42.5","2.5","2000",0
"1070","-37.5","2.5","2000",0
"1071","-32.5","2.5","2000",0
"1072","-27.5","2.5","2000",0
"1073","-22.5","2.5","2000",0
"1074","-17.5","2.5","2000",0
"1075","-12.5","2.5","2000",0
"1076","-7.5","2.5","2000",0
"1077","-2.5","2.5","2000",0
"1078","2.5","2.5","2000",0
"1079","7.5","2.5","2000",0
"1080","12.5","2.5","2000",0
"1081","-57.5","-52.5","2005",0
"1082","-52.5","-52.5","2005",0
"1083","-47.5","-52.5","2005",0
"1084","-42.5","-52.5","2005",0
"1085","-37.5","-52.5","2005",0
"1086","-32.5","-52.5","2005",451
"1087","-27.5","-52.5","2005",0
"1088","-22.5","-52.5","2005",0
"1089","-17.5","-52.5","2005",0
"1090","-12.5","-52.5","2005",0
"1091","-7.5","-52.5","2005",0
"1092","-2.5","-52.5","2005",0
"1093","2.5","-52.5","2005",0
"1094","7.5","-52.5","2005",0
"1095","12.5","-52.5","2005",0
"1096","-57.5","-47.5","2005",0
"1097","-52.5","-47.5","2005",1
"1098","-47.5","-47.5","2005",1
"1099","-42.5","-47.5","2005",0
"1100","-37.5","-47.5","2005",21
"1101","-32.5","-47.5","2005",1108
"1102","-27.5","-47.5","2005",1000
"1103","-22.5","-47.5","2005",0
"1104","-17.5","-47.5","2005",0
"1105","-12.5","-47.5","2005",0
"1106","-7.5","-47.5","2005",0
"1107","-2.5","-47.5","2005",0
"1108","2.5","-47.5","2005",2
"1109","7.5","-47.5","2005",0
"1110","12.5","-47.5","2005",0
"1111","-57.5","-42.5","2005",0
"1112","-52.5","-42.5","2005",0
"1113","-47.5","-42.5","2005",0
"1114","-42.5","-42.5","2005",0
"1115","-37.5","-42.5","2005",16
"1116","-32.5","-42.5","2005",60
"1117","-27.5","-42.5","2005",267
"1118","-22.5","-42.5","2005",292
"1119","-17.5","-42.5","2005",1
"1120","-12.5","-42.5","2005",0
"1121","-7.5","-42.5","2005",0
"1122","-2.5","-42.5","2005",62
"1123","2.5","-42.5","2005",171
"1124","7.5","-42.5","2005",7
"1125","12.5","-42.5","2005",0
"1126","-57.5","-37.5","2005",0
"1127","-52.5","-37.5","2005",0
"1128","-47.5","-37.5","2005",0
"1129","-42.5","-37.5","2005",0
"1130","-37.5","-37.5","2005",14
"1131","-32.5","-37.5","2005",183
"1132","-27.5","-37.5","2005",167
"1133","-22.5","-37.5","2005",273
"1134","-17.5","-37.5","2005",851
"1135","-12.5","-37.5","2005",100
"1136","-7.5","-37.5","2005",0
"1137","-2.5","-37.5","2005",1204
"1138","2.5","-37.5","2005",1415
"1139","7.5","-37.5","2005",125
"1140","12.5","-37.5","2005",0
"1141","-57.5","-32.5","2005",0
"1142","-52.5","-32.5","2005",0
"1143","-47.5","-32.5","2005",0
"1144","-42.5","-32.5","2005",1
"1145","-37.5","-32.5","2005",39
"1146","-32.5","-32.5","2005",266
"1147","-27.5","-32.5","2005",59
"1148","-22.5","-32.5","2005",228
"1149","-17.5","-32.5","2005",211
"1150","-12.5","-32.5","2005",133
"1151","-7.5","-32.5","2005",165
"1152","-2.5","-32.5","2005",2471
"1153","2.5","-32.5","2005",2059
"1154","7.5","-32.5","2005",141
"1155","12.5","-32.5","2005",0
"1156","-57.5","-27.5","2005",0
"1157","-52.5","-27.5","2005",0
"1158","-47.5","-27.5","2005",0
"1159","-42.5","-27.5","2005",0
"1160","-37.5","-27.5","2005",1
"1161","-32.5","-27.5","2005",15
"1162","-27.5","-27.5","2005",12
"1163","-22.5","-27.5","2005",561
"1164","-17.5","-27.5","2005",574
"1165","-12.5","-27.5","2005",67
"1166","-7.5","-27.5","2005",107
"1167","-2.5","-27.5","2005",1205
"1168","2.5","-27.5","2005",336
"1169","7.5","-27.5","2005",30
"1170","12.5","-27.5","2005",0
"1171","-57.5","-22.5","2005",0
"1172","-52.5","-22.5","2005",0
"1173","-47.5","-22.5","2005",0
"1174","-42.5","-22.5","2005",0
"1175","-37.5","-22.5","2005",0
"1176","-32.5","-22.5","2005",0
"1177","-27.5","-22.5","2005",10
"1178","-22.5","-22.5","2005",221
"1179","-17.5","-22.5","2005",105
"1180","-12.5","-22.5","2005",80
"1181","-7.5","-22.5","2005",63
"1182","-2.5","-22.5","2005",180
"1183","2.5","-22.5","2005",70
"1184","7.5","-22.5","2005",0
"1185","12.5","-22.5","2005",0
"1186","-57.5","-17.5","2005",0
"1187","-52.5","-17.5","2005",0
"1188","-47.5","-17.5","2005",0
"1189","-42.5","-17.5","2005",0
"1190","-37.5","-17.5","2005",9
"1191","-32.5","-17.5","2005",3
"1192","-27.5","-17.5","2005",2
"1193","-22.5","-17.5","2005",21
"1194","-17.5","-17.5","2005",20
"1195","-12.5","-17.5","2005",53
"1196","-7.5","-17.5","2005",14
"1197","-2.5","-17.5","2005",97
"1198","2.5","-17.5","2005",20
"1199","7.5","-17.5","2005",1
"1200","12.5","-17.5","2005",0
"1201","-57.5","-12.5","2005",0
"1202","-52.5","-12.5","2005",0
"1203","-47.5","-12.5","2005",0
"1204","-42.5","-12.5","2005",0
"1205","-37.5","-12.5","2005",0
"1206","-32.5","-12.5","2005",0
"1207","-27.5","-12.5","2005",2
"1208","-22.5","-12.5","2005",1
"1209","-17.5","-12.5","2005",0
"1210","-12.5","-12.5","2005",4
"1211","-7.5","-12.5","2005",2
"1212","-2.5","-12.5","2005",18
"1213","2.5","-12.5","2005",0
"1214","7.5","-12.5","2005",0
"1215","12.5","-12.5","2005",0
"1216","-57.5","-7.5","2005",0
"1217","-52.5","-7.5","2005",0
"1218","-47.5","-7.5","2005",0
"1219","-42.5","-7.5","2005",0
"1220","-37.5","-7.5","2005",0
"1221","-32.5","-7.5","2005",0
"1222","-27.5","-7.5","2005",0
"1223","-22.5","-7.5","2005",0
"1224","-17.5","-7.5","2005",0
"1225","-12.5","-7.5","2005",1
"1226","-7.5","-7.5","2005",2
"1227","-2.5","-7.5","2005",6
"1228","2.5","-7.5","2005",2
"1229","7.5","-7.5","2005",0
"1230","12.5","-7.5","2005",0
"1231","-57.5","-2.5","2005",0
"1232","-52.5","-2.5","2005",0
"1233","-47.5","-2.5","2005",0
"1234","-42.5","-2.5","2005",0
"1235","-37.5","-2.5","2005",0
"1236","-32.5","-2.5","2005",0
"1237","-27.5","-2.5","2005",0
"1238","-22.5","-2.5","2005",0
"1239","-17.5","-2.5","2005",2
"1240","-12.5","-2.5","2005",1
"1241","-7.5","-2.5","2005",0
"1242","-2.5","-2.5","2005",7
"1243","2.5","-2.5","2005",30
"1244","7.5","-2.5","2005",1
"1245","12.5","-2.5","2005",0
"1246","-57.5","2.5","2005",0
"1247","-52.5","2.5","2005",0
"1248","-47.5","2.5","2005",0
"1249","-42.5","2.5","2005",0
"1250","-37.5","2.5","2005",0
"1251","-32.5","2.5","2005",0
"1252","-27.5","2.5","2005",0
"1253","-22.5","2.5","2005",0
"1254","-17.5","2.5","2005",0
"1255","-12.5","2.5","2005",0
"1256","-7.5","2.5","2005",0
"1257","-2.5","2.5","2005",0
"1258","2.5","2.5","2005",0
"1259","7.5","2.5","2005",0
"1260","12.5","2.5","2005",0
"1261","-57.5","-52.5","2010",0
"1262","-52.5","-52.5","2010",0
"1263","-47.5","-52.5","2010",1
"1264","-42.5","-52.5","2010",0
"1265","-37.5","-52.5","2010",6
"1266","-32.5","-52.5","2010",1215
"1267","-27.5","-52.5","2010",0
"1268","-22.5","-52.5","2010",0
"1269","-17.5","-52.5","2010",0
"1270","-12.5","-52.5","2010",0
"1271","-7.5","-52.5","2010",0
"1272","-2.5","-52.5","2010",0
"1273","2.5","-52.5","2010",0
"1274","7.5","-52.5","2010",0
"1275","12.5","-52.5","2010",0
"1276","-57.5","-47.5","2010",0
"1277","-52.5","-47.5","2010",1
"1278","-47.5","-47.5","2010",3
"1279","-42.5","-47.5","2010",0
"1280","-37.5","-47.5","2010",60
"1281","-32.5","-47.5","2010",1882
"1282","-27.5","-47.5","2010",1340
"1283","-22.5","-47.5","2010",56
"1284","-17.5","-47.5","2010",0
"1285","-12.5","-47.5","2010",0
"1286","-7.5","-47.5","2010",0
"1287","-2.5","-47.5","2010",0
"1288","2.5","-47.5","2010",5
"1289","7.5","-47.5","2010",0
"1290","12.5","-47.5","2010",0
"1291","-57.5","-42.5","2010",0
"1292","-52.5","-42.5","2010",0
"1293","-47.5","-42.5","2010",0
"1294","-42.5","-42.5","2010",1
"1295","-37.5","-42.5","2010",0
"1296","-32.5","-42.5","2010",25
"1297","-27.5","-42.5","2010",361
"1298","-22.5","-42.5","2010",899
"1299","-17.5","-42.5","2010",0
"1300","-12.5","-42.5","2010",0
"1301","-7.5","-42.5","2010",0
"1302","-2.5","-42.5","2010",93
"1303","2.5","-42.5","2010",88
"1304","7.5","-42.5","2010",11
"1305","12.5","-42.5","2010",0
"1306","-57.5","-37.5","2010",0
"1307","-52.5","-37.5","2010",0
"1308","-47.5","-37.5","2010",0
"1309","-42.5","-37.5","2010",3
"1310","-37.5","-37.5","2010",1
"1311","-32.5","-37.5","2010",15
"1312","-27.5","-37.5","2010",20
"1313","-22.5","-37.5","2010",868
"1314","-17.5","-37.5","2010",3583
"1315","-12.5","-37.5","2010",214
"1316","-7.5","-37.5","2010",11
"1317","-2.5","-37.5","2010",437
"1318","2.5","-37.5","2010",512
"1319","7.5","-37.5","2010",57
"1320","12.5","-37.5","2010",0
"1321","-57.5","-32.5","2010",0
"1322","-52.5","-32.5","2010",1
"1323","-47.5","-32.5","2010",1
"1324","-42.5","-32.5","2010",0
"1325","-37.5","-32.5","2010",6
"1326","-32.5","-32.5","2010",47
"1327","-27.5","-32.5","2010",16
"1328","-22.5","-32.5","2010",148
"1329","-17.5","-32.5","2010",195
"1330","-12.5","-32.5","2010",165
"1331","-7.5","-32.5","2010",801
"1332","-2.5","-32.5","2010",1438
"1333","2.5","-32.5","2010",546
"1334","7.5","-32.5","2010",50
"1335","12.5","-32.5","2010",0
"1336","-57.5","-27.5","2010",0
"1337","-52.5","-27.5","2010",2
"1338","-47.5","-27.5","2010",0
"1339","-42.5","-27.5","2010",6
"1340","-37.5","-27.5","2010",2
"1341","-32.5","-27.5","2010",0
"1342","-27.5","-27.5","2010",6
"1343","-22.5","-27.5","2010",110
"1344","-17.5","-27.5","2010",238
"1345","-12.5","-27.5","2010",22
"1346","-7.5","-27.5","2010",171
"1347","-2.5","-27.5","2010",827
"1348","2.5","-27.5","2010",395
"1349","7.5","-27.5","2010",3
"1350","12.5","-27.5","2010",0
"1351","-57.5","-22.5","2010",0
"1352","-52.5","-22.5","2010",0
"1353","-47.5","-22.5","2010",0
"1354","-42.5","-22.5","2010",12
"1355","-37.5","-22.5","2010",0
"1356","-32.5","-22.5","2010",0
"1357","-27.5","-22.5","2010",0
"1358","-22.5","-22.5","2010",3
"1359","-17.5","-22.5","2010",8
"1360","-12.5","-22.5","2010",1
"1361","-7.5","-22.5","2010",7
"1362","-2.5","-22.5","2010",34
"1363","2.5","-22.5","2010",20
"1364","7.5","-22.5","2010",0
"1365","12.5","-22.5","2010",0
"1366","-57.5","-17.5","2010",0
"1367","-52.5","-17.5","2010",0
"1368","-47.5","-17.5","2010",0
"1369","-42.5","-17.5","2010",0
"1370","-37.5","-17.5","2010",0
"1371","-32.5","-17.5","2010",2
"1372","-27.5","-17.5","2010",1
"1373","-22.5","-17.5","2010",1
"1374","-17.5","-17.5","2010",8
"1375","-12.5","-17.5","2010",0
"1376","-7.5","-17.5","2010",0
"1377","-2.5","-17.5","2010",2
"1378","2.5","-17.5","2010",0
"1379","7.5","-17.5","2010",0
"1380","12.5","-17.5","2010",0
"1381","-57.5","-12.5","2010",0
"1382","-52.5","-12.5","2010",0
"1383","-47.5","-12.5","2010",0
"1384","-42.5","-12.5","2010",0
"1385","-37.5","-12.5","2010",0
"1386","-32.5","-12.5","2010",1
"1387","-27.5","-12.5","2010",0
"1388","-22.5","-12.5","2010",0
"1389","-17.5","-12.5","2010",1
"1390","-12.5","-12.5","2010",5
"1391","-7.5","-12.5","2010",0
"1392","-2.5","-12.5","2010",10
"1393","2.5","-12.5","2010",0
"1394","7.5","-12.5","2010",1
"1395","12.5","-12.5","2010",0
"1396","-57.5","-7.5","2010",0
"1397","-52.5","-7.5","2010",0
"1398","-47.5","-7.5","2010",0
"1399","-42.5","-7.5","2010",0
"1400","-37.5","-7.5","2010",0
"1401","-32.5","-7.5","2010",0
"1402","-27.5","-7.5","2010",0
"1403","-22.5","-7.5","2010",0
"1404","-17.5","-7.5","2010",1
"1405","-12.5","-7.5","2010",0
"1406","-7.5","-7.5","2010",0
"1407","-2.5","-7.5","2010",0
"1408","2.5","-7.5","2010",1
"1409","7.5","-7.5","2010",0
"1410","12.5","-7.5","2010",0
"1411","-57.5","-2.5","2010",0
"1412","-52.5","-2.5","2010",0
"1413","-47.5","-2.5","2010",0
"1414","-42.5","-2.5","2010",0
"1415","-37.5","-2.5","2010",1
"1416","-32.5","-2.5","2010",1
"1417","-27.5","-2.5","2010",1
"1418","-22.5","-2.5","2010",0
"1419","-17.5","-2.5","2010",1
"1420","-12.5","-2.5","2010",0
"1421","-7.5","-2.5","2010",0
"1422","-2.5","-2.5","2010",4
"1423","2.5","-2.5","2010",1
"1424","7.5","-2.5","2010",0
"1425","12.5","-2.5","2010",0
"1426","-57.5","2.5","2010",0
"1427","-52.5","2.5","2010",0
"1428","-47.5","2.5","2010",0
"1429","-42.5","2.5","2010",0
"1430","-37.5","2.5","2010",0
"1431","-32.5","2.5","2010",0
"1432","-27.5","2.5","2010",0
"1433","-22.5","2.5","2010",0
"1434","-17.5","2.5","2010",0
"1435","-12.5","2.5","2010",0
"1436","-7.5","2.5","2010",0
"1437","-2.5","2.5","2010",0
"1438","2.5","2.5","2010",0
"1439","7.5","2.5","2010",0
"1440","12.5","2.5","2010",0
"1441","-57.5","-52.5","2015",0
"1442","-52.5","-52.5","2015",0
"1443","-47.5","-52.5","2015",0
"1444","-42.5","-52.5","2015",0
"1445","-37.5","-52.5","2015",14
"1446","-32.5","-52.5","2015",907
"1447","-27.5","-52.5","2015",0
"1448","-22.5","-52.5","2015",0
"1449","-17.5","-52.5","2015",0
"1450","-12.5","-52.5","2015",0
"1451","-7.5","-52.5","2015",0
"1452","-2.5","-52.5","2015",0
"1453","2.5","-52.5","2015",0
"1454","7.5","-52.5","2015",0
"1455","12.5","-52.5","2015",0
"1456","-57.5","-47.5","2015",0
"1457","-52.5","-47.5","2015",0
"1458","-47.5","-47.5","2015",1
"1459","-42.5","-47.5","2015",3
"1460","-37.5","-47.5","2015",50
"1461","-32.5","-47.5","2015",1168
"1462","-27.5","-47.5","2015",1093
"1463","-22.5","-47.5","2015",2
"1464","-17.5","-47.5","2015",0
"1465","-12.5","-47.5","2015",0
"1466","-7.5","-47.5","2015",0
"1467","-2.5","-47.5","2015",0
"1468","2.5","-47.5","2015",1
"1469","7.5","-47.5","2015",0
"1470","12.5","-47.5","2015",0
"1471","-57.5","-42.5","2015",0
"1472","-52.5","-42.5","2015",0
"1473","-47.5","-42.5","2015",0
"1474","-42.5","-42.5","2015",7
"1475","-37.5","-42.5","2015",2
"1476","-32.5","-42.5","2015",39
"1477","-27.5","-42.5","2015",124
"1478","-22.5","-42.5","2015",317
"1479","-17.5","-42.5","2015",0
"1480","-12.5","-42.5","2015",0
"1481","-7.5","-42.5","2015",0
"1482","-2.5","-42.5","2015",34
"1483","2.5","-42.5","2015",83
"1484","7.5","-42.5","2015",6
"1485","12.5","-42.5","2015",0
"1486","-57.5","-37.5","2015",0
"1487","-52.5","-37.5","2015",0
"1488","-47.5","-37.5","2015",0
"1489","-42.5","-37.5","2015",1
"1490","-37.5","-37.5","2015",3
"1491","-32.5","-37.5","2015",47
"1492","-27.5","-37.5","2015",52
"1493","-22.5","-37.5","2015",236
"1494","-17.5","-37.5","2015",735
"1495","-12.5","-37.5","2015",27
"1496","-7.5","-37.5","2015",10
"1497","-2.5","-37.5","2015",203
"1498","2.5","-37.5","2015",367
"1499","7.5","-37.5","2015",196
"1500","12.5","-37.5","2015",0
"1501","-57.5","-32.5","2015",0
"1502","-52.5","-32.5","2015",4
"1503","-47.5","-32.5","2015",4
"1504","-42.5","-32.5","2015",8
"1505","-37.5","-32.5","2015",13
"1506","-32.5","-32.5","2015",29
"1507","-27.5","-32.5","2015",21
"1508","-22.5","-32.5","2015",349
"1509","-17.5","-32.5","2015",28
"1510","-12.5","-32.5","2015",23
"1511","-7.5","-32.5","2015",382
"1512","-2.5","-32.5","2015",995
"1513","2.5","-32.5","2015",622
"1514","7.5","-32.5","2015",308
"1515","12.5","-32.5","2015",0
"1516","-57.5","-27.5","2015",2
"1517","-52.5","-27.5","2015",4
"1518","-47.5","-27.5","2015",0
"1519","-42.5","-27.5","2015",0
"1520","-37.5","-27.5","2015",0
"1521","-32.5","-27.5","2015",8
"1522","-27.5","-27.5","2015",12
"1523","-22.5","-27.5","2015",189
"1524","-17.5","-27.5","2015",165
"1525","-12.5","-27.5","2015",45
"1526","-7.5","-27.5","2015",572
"1527","-2.5","-27.5","2015",595
"1528","2.5","-27.5","2015",231
"1529","7.5","-27.5","2015",34
"1530","12.5","-27.5","2015",1
"1531","-57.5","-22.5","2015",0
"1532","-52.5","-22.5","2015",0
"1533","-47.5","-22.5","2015",0
"1534","-42.5","-22.5","2015",0
"1535","-37.5","-22.5","2015",0
"1536","-32.5","-22.5","2015",3
